{'latitude': 37.63319237, 'longitude': 127.07763917, 'heading': 111.2, 'velocity': 0.0, 'pwml_chk': 1501, 'pwmr_chk': 1499, 'time_difference': 0.2}
{'latitude': 37.63322487, 'longitude': 127.07788321, 'heading': 81.5, 'velocity': 1.0, 'pwml_chk': 1524, 'pwmr_chk': 1575, 'time_difference': 0.2}
{'latitude': 37.63322495, 'longitude': 127.07788444, 'heading': 81.6, 'velocity': 1.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63322504, 'longitude': 127.07788564, 'heading': 81.5, 'velocity': 1.0, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.6332251, 'longitude': 127.07788683, 'heading': 81.3, 'velocity': 1.0, 'pwml_chk': 1519, 'pwmr_chk': 1580, 'time_difference': 0.2}
{'latitude': 37.63322518, 'longitude': 127.07788804, 'heading': 80.8, 'velocity': 1.1, 'pwml_chk': 1520, 'pwmr_chk': 1579, 'time_difference': 0.2}
{'latitude': 37.63322521, 'longitude': 127.07788924, 'heading': 80.4, 'velocity': 1.0, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.2}
{'latitude': 37.6332253, 'longitude': 127.07789043, 'heading': 79.9, 'velocity': 1.0, 'pwml_chk': 1523, 'pwmr_chk': 1576, 'time_difference': 0.2}
{'latitude': 37.63322536, 'longitude': 127.07789164, 'heading': 79.3, 'velocity': 1.1, 'pwml_chk': 1525, 'pwmr_chk': 1574, 'time_difference': 0.2}
{'latitude': 37.63322536, 'longitude': 127.07789164, 'heading': 79.3, 'velocity': 1.1, 'pwml_chk': 1525, 'pwmr_chk': 1574, 'time_difference': 0.0}
{'latitude': 37.63322546, 'longitude': 127.07789282, 'heading': 78.6, 'velocity': 1.0, 'pwml_chk': 1528, 'pwmr_chk': 1571, 'time_difference': 0.2}
{'latitude': 37.63322566, 'longitude': 127.07789519, 'heading': 77.3, 'velocity': 1.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.4}
{'latitude': 37.63322579, 'longitude': 127.07789637, 'heading': 76.8, 'velocity': 1.0, 'pwml_chk': 1531, 'pwmr_chk': 1568, 'time_difference': 0.2}
{'latitude': 37.63322594, 'longitude': 127.07789755, 'heading': 76.3, 'velocity': 1.1, 'pwml_chk': 1534, 'pwmr_chk': 1565, 'time_difference': 0.2}
{'latitude': 37.63322608, 'longitude': 127.07789868, 'heading': 75.7, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.6332262, 'longitude': 127.0778998, 'heading': 75.2, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.6332264, 'longitude': 127.07790097, 'heading': 74.7, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63322656, 'longitude': 127.07790211, 'heading': 74.4, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63322656, 'longitude': 127.07790211, 'heading': 74.4, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.0}
{'latitude': 37.63322696, 'longitude': 127.07790435, 'heading': 73.5, 'velocity': 1.0, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.4}
{'latitude': 37.63322716, 'longitude': 127.07790539, 'heading': 73.1, 'velocity': 0.9, 'pwml_chk': 1541, 'pwmr_chk': 1558, 'time_difference': 0.2}
{'latitude': 37.63322737, 'longitude': 127.07790654, 'heading': 72.9, 'velocity': 1.0, 'pwml_chk': 1559, 'pwmr_chk': 1540, 'time_difference': 0.2}
{'latitude': 37.63322757, 'longitude': 127.07790764, 'heading': 72.5, 'velocity': 1.0, 'pwml_chk': 1560, 'pwmr_chk': 1539, 'time_difference': 0.2}
{'latitude': 37.63322782, 'longitude': 127.0779087, 'heading': 72.3, 'velocity': 1.0, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63322809, 'longitude': 127.07790979, 'heading': 72.1, 'velocity': 1.0, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63322834, 'longitude': 127.07791083, 'heading': 72.0, 'velocity': 0.9, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.2}
{'latitude': 37.63322859, 'longitude': 127.07791192, 'heading': 71.8, 'velocity': 1.0, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.2}
{'latitude': 37.63322859, 'longitude': 127.07791192, 'heading': 71.8, 'velocity': 1.0, 'pwml_chk': 1564, 'pwmr_chk': 1535, 'time_difference': 0.0}
{'latitude': 37.63322913, 'longitude': 127.07791403, 'heading': 71.8, 'velocity': 1.0, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.4}
{'latitude': 37.63322943, 'longitude': 127.07791507, 'heading': 71.8, 'velocity': 1.0, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63322968, 'longitude': 127.07791612, 'heading': 71.8, 'velocity': 0.9, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63323, 'longitude': 127.07791712, 'heading': 72.2, 'velocity': 0.9, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63323025, 'longitude': 127.07791824, 'heading': 72.1, 'velocity': 1.0, 'pwml_chk': 1565, 'pwmr_chk': 1534, 'time_difference': 0.2}
{'latitude': 37.63323056, 'longitude': 127.07791925, 'heading': 72.4, 'velocity': 0.9, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323079, 'longitude': 127.07792027, 'heading': 72.4, 'velocity': 0.9, 'pwml_chk': 1563, 'pwmr_chk': 1536, 'time_difference': 0.2}
{'latitude': 37.63323108, 'longitude': 127.0779213, 'heading': 72.6, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323164, 'longitude': 127.07792337, 'heading': 73.0, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.4}
{'latitude': 37.63323192, 'longitude': 127.07792437, 'heading': 73.3, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323192, 'longitude': 127.07792437, 'heading': 73.3, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.0}
{'latitude': 37.63323219, 'longitude': 127.07792539, 'heading': 73.6, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323244, 'longitude': 127.0779264, 'heading': 73.7, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323271, 'longitude': 127.07792742, 'heading': 73.9, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.63323292, 'longitude': 127.07792846, 'heading': 74.0, 'velocity': 0.9, 'pwml_chk': 1561, 'pwmr_chk': 1538, 'time_difference': 0.2}
{'latitude': 37.6332332, 'longitude': 127.07792947, 'heading': 74.1, 'velocity': 0.9, 'pwml_chk': 1554, 'pwmr_chk': 1545, 'time_difference': 0.2}
{'latitude': 37.63323344, 'longitude': 127.07793051, 'heading': 74.2, 'velocity': 0.9, 'pwml_chk': 1553, 'pwmr_chk': 1546, 'time_difference': 0.2}
{'latitude': 37.63323366, 'longitude': 127.07793156, 'heading': 74.3, 'velocity': 0.9, 'pwml_chk': 1553, 'pwmr_chk': 1546, 'time_difference': 0.2}
{'latitude': 37.63323391, 'longitude': 127.07793255, 'heading': 74.5, 'velocity': 0.9, 'pwml_chk': 1553, 'pwmr_chk': 1546, 'time_difference': 0.2}
{'latitude': 37.63323414, 'longitude': 127.07793362, 'heading': 74.5, 'velocity': 0.9, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63323461, 'longitude': 127.0779357, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.4}
{'latitude': 37.63323483, 'longitude': 127.07793675, 'heading': 74.7, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63323505, 'longitude': 127.07793779, 'heading': 74.7, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323524, 'longitude': 127.07793883, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323546, 'longitude': 127.07793982, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323546, 'longitude': 127.07793982, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.0}
{'latitude': 37.63323571, 'longitude': 127.07794087, 'heading': 74.7, 'velocity': 1.0, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323594, 'longitude': 127.07794188, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323619, 'longitude': 127.0779429, 'heading': 74.8, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.6332364, 'longitude': 127.07794394, 'heading': 74.7, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323663, 'longitude': 127.07794499, 'heading': 74.6, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323685, 'longitude': 127.07794602, 'heading': 74.7, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323707, 'longitude': 127.07794704, 'heading': 74.7, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323728, 'longitude': 127.07794809, 'heading': 74.4, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.6332375, 'longitude': 127.07794911, 'heading': 74.5, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323791, 'longitude': 127.07795115, 'heading': 74.4, 'velocity': 1.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.4}
{'latitude': 37.63323812, 'longitude': 127.07795217, 'heading': 74.2, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323833, 'longitude': 127.07795318, 'heading': 74.0, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323852, 'longitude': 127.07795421, 'heading': 73.9, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323852, 'longitude': 127.07795421, 'heading': 73.9, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.0}
{'latitude': 37.63323877, 'longitude': 127.07795526, 'heading': 73.9, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.633239, 'longitude': 127.07795629, 'heading': 73.6, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323921, 'longitude': 127.07795735, 'heading': 73.4, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323947, 'longitude': 127.07795837, 'heading': 73.3, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63323966, 'longitude': 127.07795939, 'heading': 73.0, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63323991, 'longitude': 127.07796044, 'heading': 72.9, 'velocity': 1.0, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63324039, 'longitude': 127.07796246, 'heading': 72.7, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.4}
{'latitude': 37.63324057, 'longitude': 127.0779635, 'heading': 72.3, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324084, 'longitude': 127.0779645, 'heading': 72.3, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324084, 'longitude': 127.0779645, 'heading': 72.3, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.0}
{'latitude': 37.63324109, 'longitude': 127.07796555, 'heading': 72.1, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324137, 'longitude': 127.07796654, 'heading': 72.1, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324165, 'longitude': 127.07796757, 'heading': 72.2, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324192, 'longitude': 127.07796861, 'heading': 72.1, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324217, 'longitude': 127.07796961, 'heading': 72.1, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324245, 'longitude': 127.07797065, 'heading': 72.1, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324296, 'longitude': 127.07797267, 'heading': 72.0, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.4}
{'latitude': 37.63324324, 'longitude': 127.07797375, 'heading': 72.2, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324346, 'longitude': 127.07797474, 'heading': 72.2, 'velocity': 0.9, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324374, 'longitude': 127.07797575, 'heading': 72.3, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63324401, 'longitude': 127.0779768, 'heading': 72.2, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63324427, 'longitude': 127.0779778, 'heading': 72.4, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63324454, 'longitude': 127.07797883, 'heading': 72.4, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63324481, 'longitude': 127.07797987, 'heading': 72.5, 'velocity': 1.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63324481, 'longitude': 127.07797987, 'heading': 72.5, 'velocity': 1.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.0}
{'latitude': 37.63324507, 'longitude': 127.07798088, 'heading': 72.5, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.6332453, 'longitude': 127.07798193, 'heading': 72.3, 'velocity': 0.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324557, 'longitude': 127.07798297, 'heading': 72.2, 'velocity': 0.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324581, 'longitude': 127.077984, 'heading': 72.2, 'velocity': 0.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324606, 'longitude': 127.07798508, 'heading': 71.9, 'velocity': 1.0, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324617, 'longitude': 127.07798638, 'heading': 69.7, 'velocity': 1.2, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324666, 'longitude': 127.07798961, 'heading': 62.5, 'velocity': 1.5, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.4}
{'latitude': 37.63324702, 'longitude': 127.07799137, 'heading': 58.4, 'velocity': 1.6, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 40.2}
{'latitude': 37.6332475, 'longitude': 127.07799317, 'heading': 53.9, 'velocity': 1.7, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324815, 'longitude': 127.07799494, 'heading': 49.8, 'velocity': 1.7, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.633249, 'longitude': 127.07799681, 'heading': 45.7, 'velocity': 1.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63324995, 'longitude': 127.0779986, 'heading': 41.5, 'velocity': 1.9, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63325111, 'longitude': 127.0780003, 'heading': 37.8, 'velocity': 2.0, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63325111, 'longitude': 127.0780003, 'heading': 37.8, 'velocity': 2.0, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.0}
{'latitude': 37.63325237, 'longitude': 127.07800197, 'heading': 33.7, 'velocity': 2.0, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63325523, 'longitude': 127.07800497, 'heading': 26.3, 'velocity': 2.1, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.4}
{'latitude': 37.63325682, 'longitude': 127.07800636, 'heading': 22.4, 'velocity': 2.1, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63325846, 'longitude': 127.07800756, 'heading': 18.8, 'velocity': 2.1, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63326027, 'longitude': 127.07800865, 'heading': 15.4, 'velocity': 2.2, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63326209, 'longitude': 127.07800957, 'heading': 11.9, 'velocity': 2.1, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.63326397, 'longitude': 127.07801043, 'heading': 8.3, 'velocity': 2.2, 'pwml_chk': 1350, 'pwmr_chk': 1750, 'time_difference': 0.2}
{'latitude': 37.6332659, 'longitude': 127.07801113, 'heading': 4.7, 'velocity': 2.2, 'pwml_chk': 1358, 'pwmr_chk': 1741, 'time_difference': 0.2}
{'latitude': 37.63326789, 'longitude': 127.07801169, 'heading': 0.9, 'velocity': 2.2, 'pwml_chk': 1402, 'pwmr_chk': 1697, 'time_difference': 0.2}
{'latitude': 37.63327186, 'longitude': 127.07801224, 'heading': 354.1, 'velocity': 2.1, 'pwml_chk': 1425, 'pwmr_chk': 1674, 'time_difference': 0.4}
{'latitude': 37.63327383, 'longitude': 127.0780122, 'heading': 351.4, 'velocity': 2.1, 'pwml_chk': 1449, 'pwmr_chk': 1650, 'time_difference': 0.2}
{'latitude': 37.63327575, 'longitude': 127.07801199, 'heading': 349.5, 'velocity': 2.1, 'pwml_chk': 1492, 'pwmr_chk': 1607, 'time_difference': 0.2}
{'latitude': 37.63327754, 'longitude': 127.07801162, 'heading': 347.8, 'velocity': 2.0, 'pwml_chk': 1492, 'pwmr_chk': 1607, 'time_difference': 0.2}
{'latitude': 37.63327754, 'longitude': 127.07801162, 'heading': 347.8, 'velocity': 2.0, 'pwml_chk': 1509, 'pwmr_chk': 1590, 'time_difference': 0.0}
{'latitude': 37.63327931, 'longitude': 127.07801129, 'heading': 346.5, 'velocity': 1.9, 'pwml_chk': 1521, 'pwmr_chk': 1578, 'time_difference': 0.2}
{'latitude': 37.6332826, 'longitude': 127.07801043, 'heading': 344.8, 'velocity': 1.7, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.4}
{'latitude': 37.63328414, 'longitude': 127.07800997, 'heading': 344.0, 'velocity': 1.7, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63328414, 'longitude': 127.07800997, 'heading': 344.0, 'velocity': 1.7, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.0}
{'latitude': 37.63328567, 'longitude': 127.07800949, 'heading': 343.4, 'velocity': 1.7, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63328711, 'longitude': 127.07800903, 'heading': 342.7, 'velocity': 1.6, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63328851, 'longitude': 127.07800852, 'heading': 342.3, 'velocity': 1.5, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.2}
{'latitude': 37.63329112, 'longitude': 127.07800747, 'heading': 341.5, 'velocity': 1.4, 'pwml_chk': 1532, 'pwmr_chk': 1567, 'time_difference': 0.4}
{'latitude': 37.63329242, 'longitude': 127.07800696, 'heading': 341.2, 'velocity': 1.4, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63329361, 'longitude': 127.07800645, 'heading': 340.9, 'velocity': 1.3, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.2}
{'latitude': 37.63329477, 'longitude': 127.07800595, 'heading': 340.8, 'velocity': 1.3, 'pwml_chk': 1573, 'pwmr_chk': 1526, 'time_difference': 0.2}
{'latitude': 37.63329589, 'longitude': 127.07800547, 'heading': 340.9, 'velocity': 1.3, 'pwml_chk': 1575, 'pwmr_chk': 1524, 'time_difference': 0.2}
{'latitude': 37.63329701, 'longitude': 127.07800492, 'heading': 341.2, 'velocity': 1.3, 'pwml_chk': 1576, 'pwmr_chk': 1523, 'time_difference': 0.2}
{'latitude': 37.63329813, 'longitude': 127.07800443, 'heading': 341.5, 'velocity': 1.3, 'pwml_chk': 1576, 'pwmr_chk': 1523, 'time_difference': 0.2}
{'latitude': 37.63329923, 'longitude': 127.07800392, 'heading': 341.8, 'velocity': 1.2, 'pwml_chk': 1575, 'pwmr_chk': 1524, 'time_difference': 0.2}
{'latitude': 37.6333003, 'longitude': 127.07800341, 'heading': 342.1, 'velocity': 1.2, 'pwml_chk': 1573, 'pwmr_chk': 1526, 'time_difference': 0.2}
{'latitude': 37.63330135, 'longitude': 127.07800296, 'heading': 342.6, 'velocity': 1.2, 'pwml_chk': 1573, 'pwmr_chk': 1526, 'time_difference': 0.2}
{'latitude': 37.63330237, 'longitude': 127.07800248, 'heading': 343.0, 'velocity': 1.2, 'pwml_chk': 1572, 'pwmr_chk': 1527, 'time_difference': 0.2}
{'latitude': 37.63330344, 'longitude': 127.07800204, 'heading': 343.5, 'velocity': 1.2, 'pwml_chk': 1571, 'pwmr_chk': 1528, 'time_difference': 0.2}
{'latitude': 37.63330548, 'longitude': 127.0780012, 'heading': 344.2, 'velocity': 1.2, 'pwml_chk': 1569, 'pwmr_chk': 1530, 'time_difference': 0.4}
{'latitude': 37.63330548, 'longitude': 127.0780012, 'heading': 344.2, 'velocity': 1.2, 'pwml_chk': 1568, 'pwmr_chk': 1531, 'time_difference': 0.0}
{'latitude': 37.6333065, 'longitude': 127.07800082, 'heading': 344.7, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63330747, 'longitude': 127.07800044, 'heading': 345.2, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63330846, 'longitude': 127.07800008, 'heading': 345.4, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63330945, 'longitude': 127.07799973, 'heading': 345.9, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.6333104, 'longitude': 127.07799938, 'heading': 346.2, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63331138, 'longitude': 127.07799909, 'heading': 346.6, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63331235, 'longitude': 127.07799875, 'heading': 347.0, 'velocity': 1.1, 'pwml_chk': 1566, 'pwmr_chk': 1533, 'time_difference': 0.2}
{'latitude': 37.63331327, 'longitude': 127.07799845, 'heading': 347.2, 'velocity': 1.0, 'pwml_chk': 1554, 'pwmr_chk': 1545, 'time_difference': 0.2}
{'latitude': 37.63331327, 'longitude': 127.07799845, 'heading': 347.2, 'velocity': 1.0, 'pwml_chk': 1553, 'pwmr_chk': 1546, 'time_difference': 0.0}
{'latitude': 37.63331512, 'longitude': 127.07799791, 'heading': 347.7, 'velocity': 1.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.4}
{'latitude': 37.63331602, 'longitude': 127.07799764, 'heading': 347.9, 'velocity': 1.0, 'pwml_chk': 1552, 'pwmr_chk': 1547, 'time_difference': 0.2}
{'latitude': 37.63331693, 'longitude': 127.07799737, 'heading': 348.2, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63331786, 'longitude': 127.07799715, 'heading': 348.2, 'velocity': 1.0, 'pwml_chk': 1551, 'pwmr_chk': 1548, 'time_difference': 0.2}
{'latitude': 37.63331873, 'longitude': 127.07799694, 'heading': 348.3, 'velocity': 0.9, 'pwml_chk': 1550, 'pwmr_chk': 1549, 'time_difference': 0.2}
{'latitude': 37.63331959, 'longitude': 127.07799667, 'heading': 348.4, 'velocity': 1.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63332051, 'longitude': 127.07799647, 'heading': 348.3, 'velocity': 1.0, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63332136, 'longitude': 127.07799624, 'heading': 348.3, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.2}
{'latitude': 37.63332309, 'longitude': 127.0779958, 'heading': 348.3, 'velocity': 0.9, 'pwml_chk': 1549, 'pwmr_chk': 1550, 'time_difference': 0.4}
