latitude,longitude,heading,velocity,pwml_chk,pwmr_chk,time_difference
37.63322333,127.07766107,72.3,0.4,1500,1500,0.0
37.63322321,127.07766058,72.4,0.5,1500,1500,0.2
37.63322306,127.07766019,72.4,0.3,1500,1500,0.2
37.63322306,127.07766019,72.4,0.3,1500,1500,0.0
37.63322246,127.07765998,68.8,0.4,1500,1500,0.4
37.63322217,127.07765994,66.5,0.3,1500,1500,0.2
37.63322184,127.07765995,64.2,0.4,1500,1500,0.2
37.63322155,127.07766002,62.3,0.3,1500,1500,0.2
37.63322138,127.07766001,61.2,0.1,1500,1500,0.2
37.63322129,127.07765995,61.1,0.1,1500,1500,0.2
37.63322121,127.07765996,61.1,0.0,1500,1500,0.4
37.63322113,127.07766004,60.6,0.1,1500,1500,0.2
37.63322103,127.07766009,59.9,0.1,1500,1500,0.2
37.63322103,127.07766009,59.9,0.1,1500,1500,0.0
37.63322096,127.07766014,59.4,0.1,1500,1500,0.2
37.63322085,127.07766023,58.8,0.1,1500,1500,0.2
37.63322071,127.07766106,55.9,0.5,1500,1500,0.6
37.63322071,127.07766106,55.9,0.5,1500,1500,0.0
37.63322064,127.07766144,54.3,0.3,1500,1500,0.2
37.63322063,127.07766168,53.2,0.2,1500,1500,0.2
37.63322063,127.07766168,53.2,0.2,1500,1500,0.0
37.63322061,127.07766206,52.0,0.4,1500,1500,0.2
37.63322058,127.07766273,49.9,0.2,1500,1500,0.4
37.63322057,127.07766302,49.0,0.2,1750,1350,0.2
37.63322057,127.07766302,49.0,0.2,1750,1350,0.0
37.63322064,127.07766349,47.8,0.2,1750,1350,0.4
37.63322078,127.07766366,48.5,0.2,1750,1350,0.2
37.63322117,127.07766392,50.9,0.6,1750,1350,0.2
37.63322179,127.07766432,54.6,0.8,1750,1350,0.2
37.63322248,127.0776649,58.7,1.0,1750,1350,0.2
37.63322318,127.07766555,63.1,1.0,1750,1350,0.2
37.63322318,127.07766555,63.1,1.0,1750,1350,0.0
37.63322463,127.0776678,71.6,1.4,1750,1350,0.4
37.63322519,127.07766916,75.6,1.3,1750,1350,0.2
37.63322582,127.07767081,79.3,1.7,1750,1350,0.2
37.63322624,127.0776725,83.0,1.5,1750,1350,0.2
37.63322665,127.07767435,86.8,1.7,1750,1350,0.2
37.63322688,127.07767625,90.2,1.7,1750,1350,0.2
37.63322708,127.07767831,93.5,1.8,1750,1350,0.2
37.63322709,127.07768045,96.8,1.9,1636,1463,0.2
37.63322701,127.07768271,99.6,1.9,1636,1463,0.2
37.63322683,127.07768488,102.7,1.9,1605,1494,0.2
37.63322683,127.07768488,102.7,1.9,1578,1521,0.0
37.63322608,127.07768901,106.1,1.8,1549,1550,0.4
37.63322568,127.07769096,107.0,1.7,1549,1550,0.2
37.63322518,127.07769275,107.5,1.6,1518,1581,0.2
37.63322471,127.07769453,107.6,1.5,1510,1589,0.2
37.63322418,127.07769622,107.4,1.6,1506,1593,0.2
37.63322366,127.07769789,107.4,1.5,1505,1594,0.2
37.6332232,127.07769956,106.9,1.5,1505,1594,0.2
37.6332227,127.0777011,106.4,1.4,1507,1592,0.2
37.63322223,127.07770268,105.8,1.4,1507,1592,0.2
37.63322175,127.07770422,104.9,1.4,1511,1588,0.2
37.63322136,127.07770571,104.3,1.4,1511,1588,0.2
37.633221,127.07770721,103.6,1.3,1511,1588,0.2
37.633221,127.07770721,103.6,1.3,1511,1588,0.0
37.63322027,127.07771014,102.3,1.3,1511,1588,0.4
37.63321996,127.07771165,101.6,1.3,1511,1588,0.2
37.63321965,127.07771306,101.0,1.2,1511,1588,0.2
37.63321935,127.0777145,100.1,1.3,1556,1543,0.2
37.63321905,127.07771593,99.3,1.2,1561,1538,0.2
37.63321878,127.07771736,98.5,1.2,1568,1531,0.2
37.6332186,127.07771875,98.4,1.2,1575,1524,0.2
37.6332184,127.07772006,98.2,1.1,1581,1518,0.2
37.63321825,127.07772141,98.2,1.2,1582,1517,0.2
37.63321797,127.07772418,98.8,1.2,1582,1517,0.4
37.63321797,127.07772418,98.8,1.2,1583,1516,0.0
37.6332178,127.07772547,99.3,1.1,1583,1516,0.2
37.63321765,127.07772676,99.8,1.1,1579,1520,0.2
37.63321752,127.07772805,100.4,1.1,1579,1520,0.2
37.63321733,127.07772931,101.0,1.1,1576,1523,0.2
37.63321721,127.07773059,101.8,1.1,1568,1531,0.2
37.63321697,127.07773177,102.4,1.0,1563,1536,0.2
37.63321678,127.07773307,102.9,1.1,1563,1536,0.2
37.63321658,127.07773427,103.5,1.0,1563,1536,0.2
37.63321636,127.07773547,104.2,1.1,1563,1536,0.2
37.6332159,127.0777378,104.9,1.0,1563,1536,0.4
37.63321563,127.07773891,105.3,1.0,1563,1536,0.2
37.63321541,127.07774008,105.8,1.1,1563,1536,0.2
37.63321515,127.07774119,106.0,1.0,1534,1565,0.2
37.63321493,127.07774236,106.4,1.0,1531,1568,0.2
37.63321493,127.07774236,106.4,1.0,1529,1570,0.0
37.63321464,127.07774348,106.6,1.0,1527,1572,0.2
37.63321436,127.07774458,106.4,1.0,1527,1572,0.2
37.63321411,127.07774568,106.4,1.0,1527,1572,40.2
37.63321378,127.07774678,106.0,1.0,1527,1572,0.2
37.63321346,127.07774787,105.7,1.0,1527,1572,0.2
37.63321319,127.07774901,105.2,1.0,1530,1569,0.2
37.63321257,127.0777512,104.2,1.0,1532,1567,0.4
37.63321231,127.07775228,103.7,1.0,1535,1564,0.2
37.63321175,127.0777545,102.7,1.0,1542,1557,0.4
37.63321175,127.0777545,102.7,1.0,1542,1557,0.0
37.63321151,127.0777556,102.3,0.9,1545,1554,0.2
37.63321128,127.07775671,102.0,1.0,1551,1548,0.2
37.63321104,127.0777578,101.6,1.0,1551,1548,0.2
37.63321081,127.07775891,101.5,1.0,1551,1548,0.2
37.63321045,127.07776115,101.5,1.0,1551,1548,0.4
37.63321021,127.07776224,101.2,0.9,1551,1548,0.2
37.63321004,127.07776335,101.4,1.0,1551,1548,0.2
37.63320987,127.07776441,101.4,0.9,1551,1548,0.2
37.63320969,127.0777655,101.4,1.0,1560,1539,0.2
37.63320951,127.07776655,101.5,0.9,1559,1540,0.2
37.63320932,127.07776758,101.6,0.9,1559,1540,0.2
37.63320914,127.07776868,101.8,1.0,1559,1540,0.2
37.63320898,127.07776976,102.2,0.9,1558,1541,0.2
37.63320898,127.07776976,102.2,0.9,1558,1541,0.0
37.63320878,127.0777708,102.5,0.9,1555,1544,0.2
37.63320878,127.0777708,102.5,0.9,1555,1544,0.0
37.63320862,127.07777187,103.1,0.9,1555,1544,0.2
37.63320843,127.07777291,103.5,0.9,1554,1545,0.2
37.63320824,127.07777395,103.9,0.9,1554,1545,0.2
37.6332078,127.07777601,105.0,0.9,1551,1548,0.4
37.63320759,127.07777702,105.7,0.9,1549,1550,0.2
37.63320734,127.07777803,106.3,0.9,1547,1552,0.2
37.63320708,127.07777905,106.7,0.9,1538,1561,0.2
37.63320682,127.07778006,107.2,0.9,1535,1564,0.2
37.63320655,127.07778108,107.6,0.9,1535,1564,0.2
37.63320624,127.07778209,108.0,0.9,1535,1564,0.2
37.63320591,127.0777831,108.4,0.9,1535,1564,0.2
37.63320591,127.0777831,108.4,0.9,1535,1564,0.0
37.63320561,127.07778408,108.5,0.9,1535,1564,0.2
37.63320495,127.07778608,108.8,0.9,1535,1564,0.4
37.63320459,127.07778707,108.7,0.9,1525,1574,0.2
37.63320424,127.07778805,108.8,0.9,1523,1576,0.2
37.63320388,127.07778904,108.7,0.9,1524,1575,0.2
37.63320351,127.07779004,108.5,1.0,1524,1575,0.2
37.63320312,127.07779104,108.2,1.0,1523,1576,0.2
37.63320276,127.07779209,107.9,1.0,1523,1576,0.2
37.63320237,127.07779307,107.5,0.9,1524,1575,0.2
37.63320164,127.07779512,106.6,1.0,1525,1574,0.4
37.63320164,127.07779512,106.6,1.0,1527,1572,0.0
37.63320129,127.0777962,106.0,1.0,1532,1567,0.2
37.63320095,127.07779722,105.6,0.9,1532,1567,0.2
37.63320061,127.07779825,105.0,1.0,1532,1567,0.2
37.6332003,127.07779931,104.6,1.0,1534,1565,0.2
37.63319997,127.07780039,104.1,1.0,1536,1563,0.2
37.63319968,127.07780148,103.6,1.0,1536,1563,0.2
37.63319938,127.07780257,103.0,1.0,1536,1563,0.2
37.6331991,127.07780363,102.7,0.9,1536,1563,0.2
37.63319881,127.07780467,102.4,1.0,1536,1563,0.2
37.6331983,127.07780678,101.7,1.0,1536,1563,0.4
37.6331983,127.07780678,101.7,1.0,1536,1563,0.0
37.63319805,127.07780782,101.5,0.9,1536,1563,0.2
37.63319779,127.0778089,101.1,1.0,1550,1549,0.2
37.63319757,127.07780996,101.0,1.0,1550,1549,0.2
37.63319735,127.07781102,100.8,0.9,1551,1548,0.2
37.6331971,127.07781206,100.9,0.9,1553,1546,0.2
37.6331969,127.07781312,100.8,0.9,1553,1546,0.2
37.63319671,127.07781417,100.9,0.9,1553,1546,0.2
37.63319651,127.07781527,101.1,1.0,1553,1546,0.2
37.63319611,127.07781739,101.6,0.9,1553,1546,0.4
37.63319589,127.07781841,101.9,0.9,1553,1546,0.2
37.63319571,127.07781947,102.2,0.9,1552,1547,0.2
37.63319549,127.07782049,102.4,0.9,1551,1548,0.2
37.63319525,127.07782152,102.6,0.9,1550,1549,0.2
37.63319525,127.07782152,102.6,0.9,1549,1550,0.0
37.63319506,127.07782257,103.0,0.9,1549,1550,0.2
37.6331948,127.07782355,103.1,0.9,1549,1550,0.2
37.63319457,127.0778246,103.4,1.0,1549,1550,0.2
37.63319435,127.07782561,103.6,0.9,1549,1550,0.2
37.63319411,127.07782662,103.8,0.9,1549,1550,0.2
37.63319387,127.07782762,104.0,0.9,1549,1550,0.2
37.63319342,127.07782964,104.2,0.9,1544,1555,0.4
37.63319318,127.07783063,104.4,0.9,1544,1555,0.2
37.63319291,127.07783164,104.4,0.9,1543,1556,0.2
37.63319265,127.07783266,104.2,0.9,1543,1556,0.2
37.63319241,127.07783368,104.3,0.9,1543,1556,0.2
37.63319241,127.07783368,104.3,0.9,1543,1556,0.0
37.63319213,127.07783466,104.2,0.9,1543,1556,0.2
37.6331919,127.07783568,104.2,0.9,1543,1556,0.2
37.6331916,127.07783669,103.9,0.9,1543,1556,0.2
37.63319138,127.07783774,104.0,0.9,1543,1556,0.2
37.63319112,127.07783874,103.8,0.9,1543,1556,0.2
37.63319062,127.07784078,103.7,0.9,1544,1555,0.4
37.63319037,127.07784183,103.5,1.0,1544,1555,0.2
37.63319009,127.07784281,103.2,0.9,1544,1555,0.2
37.63318983,127.07784383,103.1,0.9,1544,1555,0.2
37.63318961,127.07784485,103.1,0.9,1544,1555,0.2
37.63318935,127.07784587,102.8,0.9,1544,1555,0.2
37.63318912,127.07784693,102.9,0.9,1544,1555,0.2
37.6331889,127.07784794,102.8,0.9,1544,1555,0.2
37.63318865,127.07784899,102.7,1.0,1544,1555,0.2
37.63318838,127.07785002,102.6,0.9,1544,1555,0.2
37.63318838,127.07785002,102.6,0.9,1546,1553,0.0
37.63318821,127.0778511,102.7,0.9,1546,1553,0.2
37.63320254,127.07797491,267.5,0.5,1500,1500,198.4
37.63320254,127.07797491,266.4,0.5,1500,1500,0.2
37.63320281,127.07797388,264.7,0.3,1566,1549,0.4
37.63320296,127.07797341,263.8,0.4,1566,1550,0.2
37.63320304,127.07797281,263.0,0.6,1579,1536,0.2
37.63320309,127.07797222,262.6,0.5,1579,1536,0.2
37.63320309,127.07797222,262.6,0.5,1579,1536,0.0
37.63320318,127.07797094,261.8,0.6,1579,1536,0.4
37.63320315,127.07797021,261.6,0.6,1579,1536,0.2
37.63320307,127.07796945,261.7,0.7,1579,1536,0.2
37.63320301,127.07796866,261.9,0.7,1579,1536,0.2
37.63320292,127.07796785,262.3,0.7,1632,1480,0.2
37.63320279,127.07796702,263.0,0.7,1628,1484,0.2
37.63320262,127.0779661,263.8,0.8,1623,1488,0.2
37.63320244,127.07796512,265.2,0.9,1615,1496,0.2
37.63320224,127.07796406,266.6,0.9,1606,1505,0.2
37.63320208,127.07796301,268.2,0.9,1589,1521,0.2
37.6332018,127.07796076,271.1,0.9,1589,1521,0.4
37.6332018,127.07796076,271.1,0.9,1573,1537,0.0
37.63320177,127.07795957,272.2,1.0,1555,1555,0.2
37.63320167,127.07795842,273.4,1.0,1521,1588,0.2
37.63320168,127.07795727,274.2,1.0,1521,1588,0.2
37.63320175,127.07795614,274.3,1.0,1508,1600,0.2
37.63320175,127.07795614,274.3,1.0,1495,1613,0.0
37.63320194,127.07795386,274.0,0.9,1486,1621,0.4
37.63320206,127.07795266,273.4,1.1,1484,1622,0.2
37.63320226,127.07795147,272.3,1.0,1484,1622,0.2
37.63320254,127.07794892,269.8,1.1,1484,1622,0.4
37.6332026,127.07794754,268.5,1.2,1484,1622,0.2
37.63320273,127.0779462,266.8,1.1,1484,1622,0.2
37.63320277,127.07794479,265.2,1.3,1484,1622,0.2
37.63320278,127.07794334,263.7,1.2,1484,1622,0.2
37.63320275,127.07794187,262.0,1.3,1580,1522,0.2
37.63320275,127.07794187,262.0,1.3,1595,1506,0.0
37.63320275,127.07794187,262.0,1.3,1595,1506,0.0
37.63320274,127.0779404,260.5,1.3,1612,1488,0.2
37.63320239,127.07793754,259.7,1.2,1612,1488,0.4
37.63320213,127.07793612,259.8,1.3,1612,1488,0.2
37.63320185,127.07793473,260.3,1.2,1627,1472,0.2
37.63320127,127.07793183,261.8,1.3,1635,1464,0.4
37.63320097,127.07793038,261.8,1.3,1634,1465,0.0
37.63320097,127.07793038,262.8,1.3,1629,1470,0.2
37.63320073,127.07792886,263.8,1.4,1614,1485,0.2
37.63320042,127.07792731,265.4,1.4,1614,1485,0.2
37.63320023,127.07792572,266.5,1.3,1604,1495,0.2
37.6332,127.07792413,267.7,1.4,1594,1505,0.2
37.63319987,127.07792261,268.9,1.3,1578,1521,0.2
37.63319977,127.07792103,270.0,1.3,1578,1521,0.2
37.63319967,127.07791945,270.9,1.4,1578,1521,0.2
37.63319957,127.07791642,272.4,1.2,1578,1521,0.4
37.63319954,127.07791493,273.1,1.3,1578,1521,0.2
37.63319954,127.07791493,273.1,1.3,1578,1521,0.0
37.63319954,127.07791493,273.1,1.3,1578,1521,0.0
37.63319956,127.07791345,273.6,1.3,1506,1593,0.2
37.63319958,127.07791201,274.2,1.2,1506,1593,0.2
37.6331996,127.07791062,275.0,1.2,1506,1593,0.2
37.63319967,127.0779092,275.2,1.2,1501,1598,0.2
37.63319993,127.07790637,274.6,1.2,1496,1603,0.4
37.63320005,127.07790499,274.2,1.2,1487,1612,0.2
37.63320022,127.07790358,273.4,1.2,1487,1612,0.2
37.63320035,127.07790217,272.6,1.2,1492,1607,0.2
37.63320046,127.07790078,271.7,1.2,1496,1603,0.2
37.63320059,127.07789933,270.5,1.3,1503,1596,0.2
37.63320066,127.07789791,269.8,1.2,1510,1589,0.2
37.63320074,127.07789644,269.0,1.3,1518,1581,0.2
37.6332008,127.0778936,267.4,1.2,1528,1571,0.4
37.63320081,127.07789223,266.9,1.2,1534,1565,0.2
37.6332008,127.07789081,266.4,1.2,1534,1565,0.2
37.63320079,127.07788946,266.1,1.1,1534,1565,0.2
37.63320072,127.0778881,266.1,1.1,1534,1565,0.2
37.6332007,127.07788673,265.7,1.1,1534,1565,0.2
37.63320061,127.07788542,265.6,1.1,1534,1565,0.2
37.63320061,127.07788416,265.4,1.1,1534,1565,0.2
37.63320057,127.07788292,265.2,1.1,1567,1532,0.2
37.63320052,127.07788161,265.2,1.1,1569,1530,0.0
37.63320046,127.07788041,264.8,1.0,1570,1529,0.4
37.63320042,127.07787919,264.8,1.0,1570,1529,0.0
37.63320042,127.07787919,264.9,1.0,1570,1529,0.2
37.63320038,127.07787799,265.2,1.0,1573,1526,0.2
37.63320038,127.07787799,265.2,1.0,1573,1526,0.0
37.63320022,127.0778756,266.0,1.0,1572,1527,0.4
37.63320014,127.0778744,266.5,1.0,1570,1529,0.2
37.63320007,127.07787319,267.0,1.0,1563,1536,0.2
37.63320001,127.07787201,267.4,1.0,1560,1539,0.2
37.63319999,127.0778708,267.9,1.1,1556,1543,0.2
37.6331999,127.0778696,268.5,1.0,1553,1546,0.2
37.63319989,127.07786844,268.7,1.0,1553,1546,0.2
37.6331999,127.07786728,269.1,1.0,1549,1550,0.2
37.63319989,127.07786496,269.5,1.0,1549,1550,0.4
37.6331999,127.0778638,269.5,1.0,1549,1550,0.2
37.6331999,127.0778638,269.5,1.0,1549,1550,0.0
37.63319995,127.07786152,269.5,0.9,1549,1550,0.0
37.63319995,127.07786152,269.6,0.9,1537,1562,0.4
37.63320001,127.07785925,269.3,1.0,1537,1562,0.4
37.63320001,127.07785925,269.3,1.0,1537,1562,0.0
37.63320003,127.07785816,269.1,0.9,1538,1561,0.2
37.63320004,127.07785587,268.7,0.9,1538,1561,0.4
37.63320006,127.07785474,268.4,1.0,1540,1559,0.2
37.63320007,127.07785358,268.1,1.0,1542,1557,0.2
37.63320007,127.07785358,268.1,1.0,1544,1555,0.0
37.63320007,127.07785132,267.4,0.9,1546,1553,0.4
37.63320007,127.07785019,267.1,1.0,1546,1553,0.2
37.63320006,127.07784905,266.7,1.0,1546,1553,0.2
37.63320005,127.07784793,266.5,1.0,1546,1553,0.2
37.6332,127.07784677,266.2,1.0,1552,1547,0.2
37.63319995,127.07784563,265.9,1.0,1555,1544,0.2
37.63319988,127.07784449,265.8,1.0,1556,1543,0.2
37.63319981,127.07784332,265.6,1.0,1556,1543,0.2
37.63319977,127.0778422,265.5,1.0,1556,1543,0.2
37.63319977,127.0778422,265.5,1.0,1556,1543,0.0
37.63319964,127.07783996,265.3,0.9,1556,1543,0.4
37.63319954,127.07783879,265.3,1.0,1556,1543,0.2
37.63319948,127.07783767,265.3,1.0,1556,1543,0.2
37.63319942,127.07783654,265.4,1.0,1563,1536,0.2
37.63319931,127.07783542,265.4,0.9,1562,1537,0.2
37.63319931,127.07783542,265.4,0.9,1562,1537,0.0
37.63319921,127.07783427,265.6,1.0,1562,1537,0.2
37.63319905,127.07783199,265.9,1.0,1562,1537,0.4
37.63319897,127.07783083,266.2,1.0,1561,1538,0.2
37.63319884,127.07782971,266.5,1.0,1559,1540,0.2
37.63319876,127.07782855,266.7,1.0,1556,1543,0.2
37.63319876,127.07782855,266.7,1.0,1556,1543,0.0
37.6331987,127.07782737,267.0,1.0,1555,1544,0.2
37.6331986,127.07782628,267.3,0.9,1555,1544,0.2
37.63319852,127.07782513,267.6,1.0,1553,1546,0.2
37.63319844,127.07782399,267.8,1.0,1552,1547,0.2
37.63319827,127.07782067,268.1,1.0,1550,1549,0.4
37.63319827,127.07782067,268.2,1.0,1550,1549,0.2
37.63319825,127.07781957,268.4,0.9,1550,1549,0.2
37.63319815,127.07781845,268.4,1.0,1550,1549,0.2
37.63319812,127.07781738,268.4,0.9,1550,1549,0.2
37.63319812,127.07781738,268.4,0.9,1550,1549,0.0
37.63319805,127.07781518,268.6,1.0,1550,1549,0.4
37.633198,127.07781414,268.8,0.9,1546,1553,0.2
37.63319796,127.07781303,268.9,1.0,1546,1553,0.2
37.63319795,127.07781199,269.0,0.9,1545,1554,0.2
37.63319793,127.07781091,269.1,0.9,1544,1555,0.2
37.63319791,127.0778099,269.4,0.9,1544,1555,0.2
37.63319785,127.07780887,269.5,0.9,1543,1556,0.2
37.63319788,127.0778078,269.6,0.9,1542,1557,0.2
37.63319786,127.07780675,269.9,0.9,1542,1557,0.2
37.6331979,127.07780468,270.0,0.8,1541,1558,0.4
37.6331979,127.07780468,270.0,0.8,1540,1559,0.0
37.63319785,127.07780363,270.2,0.9,1539,1560,0.2
37.63319792,127.07780257,270.1,0.9,1539,1560,0.2
37.63319793,127.07780153,270.1,0.9,1538,1561,0.2
37.63319791,127.07780048,269.9,0.9,1539,1560,0.2
37.63319794,127.07779944,269.8,0.9,1539,1560,0.2
37.63319793,127.07779839,269.7,0.9,1539,1560,0.2
37.63319797,127.07779734,269.4,0.9,1539,1560,0.2
37.63319796,127.07779631,269.3,0.9,1539,1560,0.2
37.63319796,127.07779631,269.3,0.9,1539,1560,0.0
37.633198,127.07779419,268.7,0.9,1539,1560,0.4
37.63319798,127.07779315,268.6,0.9,1544,1555,0.2
37.63319802,127.0777921,268.3,0.9,1544,1555,0.2
37.63319804,127.07779101,268.1,0.9,1544,1555,0.2
37.63319799,127.07778994,268.0,0.9,1545,1554,0.2
37.63319802,127.07778892,267.9,0.9,1546,1553,0.2
37.63319796,127.07778787,267.9,0.9,1546,1553,0.2
37.633198,127.07778684,267.6,0.9,1546,1553,0.2
37.63319793,127.07778484,267.9,0.8,1546,1553,0.4
37.63319791,127.07778375,267.9,1.0,1547,1552,0.2
37.63319792,127.07778272,268.0,0.8,1546,1553,0.2
37.6331979,127.07778167,268.0,0.9,1546,1553,0.2
37.6331979,127.07778167,268.0,0.9,1546,1553,0.0
37.6331979,127.07778064,268.1,0.9,1546,1553,0.2
37.63319787,127.07777963,268.2,0.8,1546,1553,0.2
37.63319785,127.07777859,268.4,0.9,1545,1554,0.2
37.63319787,127.07777754,268.4,0.9,1545,1554,0.2
37.63319787,127.07777656,268.7,0.9,1544,1555,0.2
37.63319783,127.0777755,268.9,0.9,1544,1555,0.2
37.63319786,127.07777348,269.0,0.9,1544,1555,0.4
37.63319783,127.07777249,269.5,0.9,1544,1555,0.2
37.63319786,127.07777149,269.4,0.9,1544,1555,0.2
37.63322178,127.07765942,102.1,0.0,1500,1500,201.8
37.63322178,127.07765941,102.2,0.0,1500,1500,0.2
37.63322178,127.07765939,102.5,0.0,1500,1500,0.2
37.63322178,127.07765938,102.8,0.0,1500,1500,0.4
37.63322178,127.07765938,103.0,0.0,1500,1500,0.2
37.63322178,127.07765938,103.2,0.0,1500,1500,0.2
37.63322178,127.07765936,103.3,0.0,1500,1500,0.2
37.63322178,127.07765936,103.3,0.0,1500,1500,0.0
37.63322177,127.07765935,103.5,0.0,1500,1500,0.2
37.63322176,127.07765933,103.6,0.0,1500,1500,0.2
37.63322175,127.0776593,103.9,0.0,1500,1500,0.4
37.63322174,127.07765927,104.1,0.0,1500,1500,0.2
37.63322174,127.07765927,104.1,0.0,1500,1500,0.0
37.63322173,127.07765926,104.3,0.0,1500,1500,0.2
37.63322171,127.07765925,104.6,0.0,1500,1500,0.4
37.6332217,127.07765925,104.7,0.0,1500,1500,0.2
37.63322169,127.07765924,105.0,0.0,1500,1500,0.2
37.63322169,127.07765923,105.2,0.0,1500,1500,0.2
37.63322167,127.07765926,105.3,0.0,1500,1500,0.2
37.63322167,127.07765926,105.3,0.0,1500,1500,0.0
37.63322164,127.07765928,105.7,0.0,1500,1500,0.4
37.63322162,127.0776593,105.8,0.0,1500,1500,40.2
37.6332216,127.07765929,106.0,0.0,1500,1500,0.2
37.63322157,127.07765928,106.1,0.0,1500,1500,0.2
37.63322155,127.07765925,106.3,0.0,1500,1500,0.2
37.63322155,127.07765925,106.3,0.0,1500,1500,0.0
37.63322151,127.07765925,106.6,0.0,1500,1500,0.4
37.6332215,127.07765925,106.7,0.0,1500,1500,0.2
37.6332215,127.07765925,106.7,0.0,1500,1500,0.0
37.63322147,127.07765927,107.0,0.0,1488,1611,0.4
37.63322145,127.07765928,107.1,0.0,1486,1613,0.2
37.63322143,127.0776593,107.2,0.0,1486,1613,0.2
37.63322134,127.07765937,106.7,0.2,1486,1613,0.2
37.63322121,127.07765952,105.9,0.3,1486,1613,0.2
37.63322077,127.07766007,103.2,0.4,1488,1611,0.4
37.63322077,127.07766007,103.2,0.4,1493,1606,0.0
37.63322053,127.07766046,101.4,0.5,1493,1606,0.2
37.63322028,127.07766092,99.6,0.5,1510,1589,0.2
37.63321999,127.07766147,97.7,0.6,1510,1589,0.2
37.63321977,127.07766199,95.9,0.6,1521,1578,0.2
37.63321931,127.07766318,92.2,0.6,1521,1578,0.4
37.63321931,127.07766318,92.2,0.6,1545,1554,0.0
37.6332191,127.07766394,90.5,0.7,1556,1543,0.2
37.63321901,127.07766468,89.2,0.7,1579,1520,0.2
37.63321895,127.07766544,88.2,0.6,1579,1520,0.2
37.63321902,127.07766689,87.5,0.6,1579,1520,0.4
37.63321905,127.07766767,87.7,0.7,1579,1520,0.2
37.63321905,127.07766767,87.7,0.7,1579,1520,0.0
37.63321906,127.07766851,87.6,0.7,1579,1520,0.2
37.63321909,127.07766927,87.9,0.7,1607,1492,0.2
37.6332192,127.07767013,88.5,0.8,1605,1494,0.2
37.63321929,127.07767098,89.1,0.7,1605,1494,0.2
37.6332194,127.0776719,90.1,0.8,1602,1497,0.2
37.63321951,127.07767388,92.1,0.9,1598,1501,0.4
37.6332196,127.07767486,93.4,0.8,1598,1501,0.2
37.63321963,127.07767583,94.7,0.9,1592,1507,0.2
37.63321963,127.07767583,94.7,0.9,1581,1518,0.0
37.63321969,127.077677,95.9,1.0,1574,1525,0.2
37.6332197,127.07767803,97.1,0.9,1566,1533,0.2
37.6332197,127.07767911,98.2,0.9,1566,1533,0.2
37.63321964,127.07768018,99.2,1.0,1566,1533,0.2
37.63321942,127.0776824,100.6,1.0,1553,1546,0.4
37.6332193,127.07768348,101.1,0.9,1547,1552,0.2
37.63321908,127.07768457,101.5,1.0,1534,1565,0.2
37.63321896,127.07768564,102.2,0.9,1532,1567,0.2
37.63321896,127.07768564,102.2,0.9,1532,1567,0.0
37.63321876,127.07768676,102.2,1.0,1532,1567,0.2
37.6332185,127.0776878,101.8,0.9,1532,1567,0.2
37.63321825,127.07768885,101.8,1.0,1532,1567,0.2
37.63321784,127.0776909,101.4,1.0,1532,1567,0.4
37.6332176,127.07769198,100.9,0.9,1532,1567,0.2
37.63321739,127.07769299,100.8,0.9,1528,1571,0.2
37.63321739,127.07769299,100.8,0.9,1530,1569,0.0
37.63321722,127.07769406,100.4,1.0,1533,1566,0.2
37.63321704,127.07769506,100.0,0.9,1533,1566,0.2
37.63321684,127.07769617,99.4,1.0,1535,1564,0.2
37.63321666,127.07769722,99.1,0.9,1537,1562,0.2
37.63321642,127.07769934,98.3,0.9,1537,1562,0.4
37.6332162,127.07770041,97.7,1.0,1542,1557,0.2
37.6332161,127.07770151,97.4,1.0,1546,1553,0.2
37.63321595,127.07770252,97.1,0.9,1548,1551,0.2
37.63321586,127.07770359,96.8,0.9,1550,1549,0.2
37.63321571,127.0777047,96.5,1.0,1551,1548,0.2
37.63321563,127.07770573,96.5,0.9,1553,1546,0.2
37.63321552,127.07770678,96.5,1.0,1553,1546,0.2
37.63321542,127.07770786,96.2,0.9,1554,1545,0.2
37.63321531,127.07770893,96.4,0.9,1554,1545,0.2
37.63321524,127.07770998,96.5,0.9,1554,1545,0.2
37.63321524,127.07770998,96.5,0.9,1554,1545,0.0
37.63321515,127.07771103,96.6,0.9,1554,1545,0.2
37.63321504,127.07771207,96.6,0.9,1554,1545,0.2
37.63321496,127.07771315,96.7,0.9,1554,1545,0.2
37.6332148,127.07771522,97.1,0.9,1554,1545,0.4
37.6332147,127.07771624,97.3,0.9,1554,1545,0.2
37.63321463,127.07771729,97.4,0.9,1552,1547,0.2
37.63321454,127.07771829,97.7,0.9,1552,1547,0.2
37.63321447,127.07771939,97.9,0.9,1551,1548,0.2
37.63321435,127.07772043,97.8,0.9,1550,1549,0.2
37.63321426,127.07772147,98.0,0.9,1550,1549,0.2
37.63321426,127.07772147,98.0,0.9,1550,1549,0.0
37.63321416,127.07772254,98.0,0.9,1550,1549,0.2
37.63321406,127.07772358,98.2,0.9,1550,1549,0.2
37.63321394,127.07772461,98.0,0.9,1550,1549,0.2
37.63321373,127.0777267,97.9,0.9,1550,1549,0.4
37.63321361,127.07772777,98.0,1.0,1549,1550,0.2
37.6332135,127.07772878,97.9,0.9,1551,1548,0.2
